trans_id,account_id,date,balance,NumberOfTrans,amount_min,amount_max,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,n_A,n_B,n_C,n_D,n_E,n_F,p_A,p_B,p_C,p_D,p_E,p_F,n_credit,n_withdraw,p_credit,p_withdraw,n_kA,n_kB,n_kC,n_kD,n_kE,n_kF,n_kG,p_kA,p_kB,p_kC,p_kD,p_kE,p_kF,p_kG
3663577,4268,981031,57965.7,129,-33280.0,16700.0,449.2348837209303,6603.2858459663275,200.0,57965.7,37122.396124031,10838.574904013292,35,0,59,15,0,20,0.2713178294573643,0.0,0.4573643410852713,0.11627906976744186,0.0,0.15503875968992248,55,74,0.4263565891472868,0.5736434108527132,20,15,16,0,0,0,78,0.15503875968992248,0.11627906976744186,0.12403100775193798,0.0,0.0,0.0,0.6046511627906976
1255423,4293,970520,82971.3,49,-63500.0,44764.0,1693.2938775510204,19926.815969906063,500.0,119068.0,49558.6857142857,29113.13867282119,21,0,18,3,0,7,0.42857142857142855,0.0,0.3673469387755102,0.061224489795918366,0.0,0.14285714285714285,28,21,0.5714285714285714,0.42857142857142855,7,3,2,0,0,0,37,0.14285714285714285,0.061224489795918366,0.04081632653061224,0.0,0.0,0.0,0.7551020408163265
1263167,4320,970805,64529.7,87,-56300.0,49781.0,741.7218390804595,23462.012817865398,-2542.1,158633.6,53636.37471264367,32197.490915176008,28,0,46,0,0,13,0.3218390804597701,0.0,0.5287356321839081,0.0,0.0,0.14942528735632185,41,46,0.47126436781609193,0.5287356321839081,13,0,9,0,2,0,63,0.14942528735632185,0.0,0.10344827586206896,0.0,0.022988505747126436,0.0,0.7241379310344828
1269864,4342,971206,55023.7,139,-63800.0,48666.0,395.8546762589928,15784.306564204395,700.0,120586.5,56496.39136690648,21125.219655712437,32,0,71,17,0,19,0.2302158273381295,0.0,0.5107913669064749,0.1223021582733813,0.0,0.1366906474820144,51,88,0.3669064748201439,0.6330935251798561,19,17,17,0,0,0,86,0.1366906474820144,0.1223021582733813,0.1223021582733813,0.0,0.0,0.0,0.6187050359712231
1273161,4354,981023,59536.5,126,-37500.0,48563.0,472.5126984126987,17077.750088055436,1000.0,112775.8,49281.73888888889,25697.521091280294,30,0,59,17,0,20,0.23809523809523808,0.0,0.46825396825396826,0.1349206349206349,0.0,0.15873015873015872,50,76,0.3968253968253968,0.6031746031746031,20,17,16,0,0,0,73,0.15873015873015872,0.1349206349206349,0.12698412698412698,0.0,0.0,0.0,0.5793650793650794
1275167,4361,970320,78119.7,65,-44900.0,67614.0,1201.8415384615378,26943.891618178583,700.0,130981.4,77525.1169230769,23284.240690745162,1,13,39,0,0,12,0.015384615384615385,0.2,0.6,0.0,0.0,0.18461538461538463,26,39,0.4,0.6,12,0,8,0,0,0,45,0.18461538461538463,0.0,0.12307692307692308,0.0,0.0,0.0,0.6923076923076923
1292253,4415,970331,35310.2,190,-20160.0,36486.0,185.84368421052636,9965.50641145541,600.0,73209.0,44234.82947368426,12482.603185529077,23,0,78,68,0,21,0.12105263157894737,0.0,0.4105263157894737,0.35789473684210527,0.0,0.11052631578947368,44,146,0.23157894736842105,0.7684210526315789,21,17,17,17,0,0,84,0.1346153846153846,0.10897435897435898,0.10897435897435898,0.10897435897435898,0.0,0.0,0.5384615384615384
1305005,4456,980131,37078.3,136,-39400.0,49368.0,272.63529411764677,18954.74560389494,700.0,141990.0,76826.46397058821,26697.237226240733,38,0,81,0,0,17,0.27941176470588236,0.0,0.5955882352941176,0.0,0.0,0.125,55,81,0.40441176470588236,0.5955882352941176,17,0,15,0,0,0,104,0.125,0.0,0.11029411764705882,0.0,0.0,0.0,0.7647058823529411
1308129,4467,980731,28804.1,84,-27900.0,21550.0,342.90714285714273,8927.199907238763,300.0,48830.7,28459.645238095258,10103.07827153786,2,16,39,11,0,16,0.023809523809523808,0.19047619047619047,0.4642857142857143,0.13095238095238096,0.0,0.19047619047619047,34,50,0.40476190476190477,0.5952380952380952,16,11,12,0,0,0,45,0.19047619047619047,0.13095238095238096,0.14285714285714285,0.0,0.0,0.0,0.5357142857142857
1310175,4473,970101,49548.5,89,-30000.0,36637.5,556.725842696629,12972.276075648686,800.0,88246.7,54520.202247190966,13768.55521374187,16,0,40,19,0,14,0.1797752808988764,0.0,0.449438202247191,0.21348314606741572,0.0,0.15730337078651685,30,59,0.33707865168539325,0.6629213483146067,14,9,10,0,0,0,46,0.17721518987341772,0.11392405063291139,0.12658227848101267,0.0,0.0,0.0,0.5822784810126582
3665362,4533,980430,90314.9,51,-62500.0,48449.0,1290.2,25868.10461100697,200.0,127543.0,67815.17450980397,26169.159052547657,19,0,22,3,0,7,0.37254901960784315,0.0,0.43137254901960786,0.058823529411764705,0.0,0.13725490196078433,26,25,0.5098039215686274,0.49019607843137253,7,3,4,0,0,0,37,0.13725490196078433,0.058823529411764705,0.0784313725490196,0.0,0.0,0.0,0.7254901960784313
1331788,4550,980102,21118.6,74,-8100.0,12945.0,285.3851351351353,4224.270035625753,700.0,32515.7,23137.190540540527,4868.0898129165225,13,0,29,21,0,11,0.17567567567567569,0.0,0.3918918918918919,0.28378378378378377,0.0,0.14864864864864866,24,50,0.32432432432432434,0.6756756756756757,11,7,7,7,0,0,35,0.16417910447761194,0.1044776119402985,0.1044776119402985,0.1044776119402985,0.0,0.0,0.5223880597014925
1352403,4616,980107,67420.5,16,-20300.0,32030.0,4213.781249999999,14379.181079798149,1000.0,89595.1,58360.68125,27018.40143712475,7,0,5,1,0,3,0.4375,0.0,0.3125,0.0625,0.0,0.1875,10,6,0.625,0.375,3,1,1,0,0,0,11,0.1875,0.0625,0.0625,0.0,0.0,0.0,0.6875
1352998,4618,970309,12551.9,43,-56600.0,47553.0,291.9069767441857,19160.1588072924,1100.0,115744.9,51945.21627906976,29659.976520853583,14,0,22,0,0,7,0.32558139534883723,0.0,0.5116279069767442,0.0,0.0,0.16279069767441862,21,22,0.4883720930232558,0.5116279069767442,7,3,3,0,0,0,30,0.16279069767441862,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.6976744186046512
1355368,4626,970617,17171.7,63,-42700.0,49787.0,272.56825396825366,18508.079565333566,700.0,102499.5,45807.11428571427,28832.376207759226,15,0,37,0,0,11,0.23809523809523808,0.0,0.5873015873015873,0.0,0.0,0.1746031746031746,26,37,0.4126984126984127,0.5873015873015873,11,0,10,0,0,0,42,0.1746031746031746,0.0,0.15873015873015872,0.0,0.0,0.0,0.6666666666666666
1356687,4631,971208,74816.0,57,-22500.0,32823.0,1312.5631578947364,13076.569641997525,800.0,74816.0,42728.93157894737,13891.271413336683,2,12,32,0,0,11,0.03508771929824561,0.21052631578947367,0.5614035087719298,0.0,0.0,0.19298245614035087,25,32,0.43859649122807015,0.5614035087719298,11,0,7,0,0,0,39,0.19298245614035087,0.0,0.12280701754385964,0.0,0.0,0.0,0.6842105263157895
1365834,4660,970526,54045.6,18,-27400.0,31480.0,3002.5333333333338,20511.227009874085,800.0,83932.6,57324.07222222221,22980.888932323123,1,5,6,2,0,4,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,10,8,0.5555555555555556,0.4444444444444444,4,1,0,1,0,0,12,0.2222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.6666666666666666
1372411,4681,970309,39415.4,134,-18400.0,30492.0,294.1447761194033,9775.770253494493,16399.9,73289.5,37092.94552238806,11884.310835362778,4,20,60,31,0,19,0.029850746268656716,0.14925373134328357,0.44776119402985076,0.23134328358208955,0.0,0.1417910447761194,43,91,0.3208955223880597,0.6791044776119403,19,16,15,0,0,0,69,0.15966386554621848,0.13445378151260504,0.12605042016806722,0.0,0.0,0.0,0.5798319327731093
1384017,4715,970311,91941.4,16,-43900.0,68788.0,5746.343750000001,34695.18350641711,400.0,106189.2,66376.84999999999,30559.927764356165,1,5,6,0,0,4,0.0625,0.3125,0.375,0.0,0.0,0.25,10,6,0.625,0.375,4,0,0,0,0,0,12,0.25,0.0,0.0,0.0,0.0,0.0,0.75
3666625,4725,971031,27575.2,25,-28100.0,42068.0,1102.42,19192.37819958312,700.0,70585.8,40044.57600000001,17004.86638936729,1,6,10,2,0,6,0.04,0.24,0.4,0.08,0.0,0.24,13,12,0.52,0.48,6,2,2,0,0,0,15,0.24,0.08,0.08,0.0,0.0,0.0,0.6
1392964,4746,970901,89411.0,23,-46400.0,49675.0,3887.426086956522,24754.094452106987,200.0,129449.6,48890.17826086957,26678.762987643742,8,0,9,0,0,6,0.34782608695652173,0.0,0.391304347826087,0.0,0.0,0.2608695652173913,14,9,0.6086956521739131,0.391304347826087,6,0,1,0,0,0,16,0.2608695652173913,0.0,0.043478260869565216,0.0,0.0,0.0,0.6956521739130435
1404407,4784,971110,77123.8,11,-20100.0,29445.0,7011.254545454546,18975.11957408246,400.0,77123.8,44366.05454545455,22683.877974868567,1,4,3,0,0,3,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.0,0.0,0.2727272727272727,8,3,0.7272727272727273,0.2727272727272727,3,0,0,0,0,0,8,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.7272727272727273
1406869,4794,971214,17274.4,86,-16200.0,24735.0,200.86511627906995,8156.518798154711,1100.0,49947.4,26347.12441860465,9532.79994740063,18,0,25,32,0,11,0.20930232558139536,0.0,0.29069767441860467,0.37209302325581395,0.0,0.12790697674418605,29,57,0.3372093023255814,0.6627906976744186,11,8,7,8,0,0,36,0.15714285714285714,0.11428571428571428,0.1,0.11428571428571428,0.0,0.0,0.5142857142857142
1408999,4803,970208,22740.4,44,-6200.0,6620.0,516.8318181818182,3131.5809477726148,6620.0,32572.8,23023.659090909096,6846.270074071337,15,0,21,0,0,8,0.3409090909090909,0.0,0.4772727272727273,0.0,0.0,0.18181818181818182,23,21,0.5227272727272727,0.4772727272727273,8,0,4,0,0,0,32,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.7272727272727273
1425927,4858,980716,16401.1,88,-37400.0,62850.0,186.381818181818,21216.183624801022,-6652.7,100570.6,38710.01136363636,24477.120206069965,1,13,50,0,0,24,0.011363636363636364,0.14772727272727273,0.5681818181818182,0.0,0.0,0.2727272727272727,38,50,0.4318181818181818,0.5681818181818182,24,0,8,0,2,0,54,0.2727272727272727,0.0,0.09090909090909091,0.0,0.022727272727272728,0.0,0.6136363636363636
1427205,4863,970314,70923.6,81,-38900.0,57063.0,875.6,18751.24648574062,300.0,103809.7,50621.10493827166,19389.25337968756,2,12,39,16,1,11,0.024691358024691357,0.14814814814814814,0.48148148148148145,0.19753086419753085,0.012345679012345678,0.13580246913580246,25,56,0.30864197530864196,0.691358024691358,11,8,7,0,0,0,47,0.1506849315068493,0.1095890410958904,0.0958904109589041,0.0,0.0,0.0,0.6438356164383562
1453974,4949,970810,54561.4,45,-32700.0,54358.0,1212.4755555555557,23688.217038992912,400.0,118790.4,58959.277777777745,22763.594806918914,1,10,25,0,0,9,0.022222222222222223,0.2222222222222222,0.5555555555555556,0.0,0.0,0.2,20,25,0.4444444444444444,0.5555555555555556,9,0,5,0,0,0,31,0.2,0.0,0.1111111111111111,0.0,0.0,0.0,0.6888888888888889
1459931,4969,970305,79230.1,16,-35000.0,36791.0,4951.8875,19115.76152271122,200.0,92464.9,50892.0,28282.838447204456,9,0,3,1,0,3,0.5625,0.0,0.1875,0.0625,0.0,0.1875,12,4,0.75,0.25,3,1,0,0,0,0,12,0.1875,0.0625,0.0,0.0,0.0,0.0,0.75
1467447,4999,970514,25659.5,97,-27600.0,41296.0,264.53298969072176,13575.593781977837,300.0,87236.0,35478.661855670114,17421.829840733364,1,15,45,22,0,14,0.010309278350515464,0.15463917525773196,0.4639175257731959,0.2268041237113402,0.0,0.14432989690721648,30,67,0.30927835051546393,0.6907216494845361,14,11,10,0,0,0,51,0.16279069767441862,0.12790697674418605,0.11627906976744186,0.0,0.0,0.0,0.5930232558139535
1488391,5072,970208,38678.7,73,-21600.0,35938.0,529.8465753424658,11592.45348434444,1100.0,82886.2,56757.30958904106,14668.228535740516,11,0,30,22,0,10,0.1506849315068493,0.0,0.410958904109589,0.3013698630136986,0.0,0.136986301369863,21,52,0.2876712328767123,0.7123287671232876,10,5,6,6,0,0,35,0.16129032258064516,0.08064516129032258,0.0967741935483871,0.0967741935483871,0.0,0.0,0.5645161290322581
1501194,5118,970430,35612.5,150,-15360.0,12613.5,237.4180000000001,4285.027767243716,1100.0,49865.1,30896.00266666667,8130.29349668723,29,0,67,33,0,21,0.19333333333333333,0.0,0.44666666666666666,0.22,0.0,0.14,50,100,0.3333333333333333,0.6666666666666666,21,17,17,0,0,0,79,0.15671641791044777,0.12686567164179105,0.12686567164179105,0.0,0.0,0.0,0.5895522388059702
1505799,5133,980120,84842.4,86,-40600.0,48032.0,888.8662790697674,15650.388878044721,900.0,103606.4,46000.645348837184,21829.525560071197,17,0,35,21,0,13,0.19767441860465115,0.0,0.4069767441860465,0.2441860465116279,0.0,0.1511627906976744,30,56,0.3488372093023256,0.6511627906976745,13,7,7,7,0,0,45,0.16455696202531644,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.0,0.0,0.569620253164557
1515053,5164,980322,17213.5,54,-5800.0,9588.0,318.76851851851865,4147.523376522613,6392.0,37212.7,25150.97592592593,7025.3438828055705,14,0,23,7,0,10,0.25925925925925924,0.0,0.42592592592592593,0.12962962962962962,0.0,0.18518518518518517,24,30,0.4444444444444444,0.5555555555555556,10,7,6,0,0,0,31,0.18518518518518517,0.12962962962962962,0.1111111111111111,0.0,0.0,0.0,0.5740740740740741
1519606,5180,980714,55172.0,34,-32000.0,49991.0,1622.7117647058822,16523.65114208455,700.0,71290.0,32543.264705882353,17349.90475128658,9,0,13,0,0,12,0.2647058823529412,0.0,0.38235294117647056,0.0,0.0,0.35294117647058826,21,13,0.6176470588235294,0.38235294117647056,12,0,1,0,0,0,21,0.35294117647058826,0.0,0.029411764705882353,0.0,0.0,0.0,0.6176470588235294
1519735,5181,970412,18581.6,60,-30200.0,36305.0,309.6916666666672,13177.80979546763,300.0,85656.2,42435.31166666666,20693.645824426647,17,0,32,0,0,11,0.2833333333333333,0.0,0.5333333333333333,0.0,0.0,0.18333333333333332,28,32,0.4666666666666667,0.5333333333333333,11,0,6,0,0,0,43,0.18333333333333332,0.0,0.1,0.0,0.0,0.0,0.7166666666666667
1524726,5196,971226,38069.7,31,-55100.0,43125.0,1228.058064516129,22160.810950125062,300.0,121592.6,49309.009677419344,26233.474473140293,9,0,14,3,0,5,0.2903225806451613,0.0,0.45161290322580644,0.0967741935483871,0.0,0.16129032258064516,14,17,0.45161290322580644,0.5483870967741935,5,3,3,0,0,0,20,0.16129032258064516,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0,0.6451612903225806
1548167,5267,971121,71516.6,152,-47700.0,49950.0,470.50526315789466,19078.746822548706,-8657.3,116311.7,45330.9197368421,32759.94939605866,40,0,90,0,0,22,0.2631578947368421,0.0,0.5921052631578947,0.0,0.0,0.14473684210526316,62,90,0.40789473684210525,0.5921052631578947,22,0,21,0,2,0,107,0.14473684210526316,0.0,0.13815789473684212,0.0,0.013157894736842105,0.0,0.7039473684210527
1548673,5269,970131,24539.8,43,-16400.0,30794.0,570.6930232558141,10894.715328705086,500.0,68584.8,40841.79534883722,15410.393720101682,10,0,22,4,0,7,0.23255813953488372,0.0,0.5116279069767442,0.09302325581395349,0.0,0.16279069767441862,17,26,0.3953488372093023,0.6046511627906976,7,2,3,0,0,0,29,0.17073170731707318,0.04878048780487805,0.07317073170731707,0.0,0.0,0.0,0.7073170731707317
1552815,5283,980831,52125.4,65,-47400.0,67833.0,801.930769230769,24600.510957879025,700.0,121425.0,65037.929230769194,23103.4898583507,1,11,35,7,0,11,0.015384615384615385,0.16923076923076924,0.5384615384615384,0.1076923076923077,0.0,0.16923076923076924,23,42,0.35384615384615387,0.6461538461538462,11,7,7,0,0,0,40,0.16923076923076924,0.1076923076923077,0.1076923076923077,0.0,0.0,0.0,0.6153846153846154
1560388,5305,980320,10421.7,91,-34900.0,45100.0,114.52307692307699,19022.91542023916,600.0,86334.9,41135.01098901101,18746.193751902756,2,18,54,0,0,17,0.02197802197802198,0.1978021978021978,0.5934065934065934,0.0,0.0,0.18681318681318682,37,54,0.4065934065934066,0.5934065934065934,17,0,13,0,0,0,61,0.18681318681318682,0.0,0.14285714285714285,0.0,0.0,0.0,0.6703296703296703
3670146,5317,970228,36566.0,13,-15400.0,22544.0,2812.7692307692314,11492.673765083608,200.0,51813.7,31516.346153846152,14090.878545097617,2,4,3,0,0,4,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.0,0.0,0.3076923076923077,10,3,0.7692307692307693,0.23076923076923078,4,0,0,0,0,0,9,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
1576041,5358,970107,60756.7,114,-33600.0,36463.5,404.88245614035105,13910.299646583551,500.0,71564.8,41735.420175438565,11063.628902172542,21,0,59,15,0,19,0.18421052631578946,0.0,0.5175438596491229,0.13157894736842105,0.0,0.16666666666666666,40,74,0.3508771929824561,0.6491228070175439,19,15,15,0,0,0,65,0.16666666666666666,0.13157894736842105,0.13157894736842105,0.0,0.0,0.0,0.5701754385964912
1577016,5362,970812,33802.0,74,-27300.0,38037.0,456.7837837837837,13503.710751615461,800.0,82957.9,37200.395945945966,17835.976701595184,5,12,31,15,0,11,0.06756756756756757,0.16216216216216217,0.4189189189189189,0.20270270270270271,0.0,0.14864864864864866,28,46,0.3783783783783784,0.6216216216216216,11,8,7,0,0,0,41,0.16417910447761194,0.11940298507462686,0.1044776119402985,0.0,0.0,0.0,0.6119402985074627
3670605,5395,970831,28833.7,95,-52400.0,48437.0,303.3600000000003,14789.53293978908,400.0,103426.7,47679.973684210534,21180.710272552995,21,0,57,0,0,17,0.22105263157894736,0.0,0.6,0.0,0.0,0.17894736842105263,38,57,0.4,0.6,17,0,15,0,0,0,63,0.17894736842105263,0.0,0.15789473684210525,0.0,0.0,0.0,0.6631578947368421
3670926,5445,970930,36307.5,41,-13752.0,19674.0,885.1902439024391,6986.705675774702,1000.0,56765.7,40292.34146341463,12443.954613806967,2,7,13,12,0,7,0.04878048780487805,0.17073170731707318,0.3170731707317073,0.2926829268292683,0.0,0.17073170731707318,16,25,0.3902439024390244,0.6097560975609756,7,3,3,3,0,0,19,0.2,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.0,0.5428571428571428
3671030,5477,970930,64050.3,145,-52700.0,47998.0,441.62689655172403,19012.71906190277,900.0,142574.7,59951.07517241377,27491.435997699893,39,0,67,16,1,22,0.2689655172413793,0.0,0.46206896551724136,0.1103448275862069,0.006896551724137931,0.15172413793103448,61,84,0.4206896551724138,0.5793103448275863,22,16,17,0,0,0,90,0.15172413793103448,0.1103448275862069,0.11724137931034483,0.0,0.0,0.0,0.6206896551724138
1643688,5572,980412,13759.2,43,-38900.0,49763.0,319.9860465116279,17277.3899684169,800.0,122247.8,45160.51162790696,26253.234957721645,10,0,21,4,0,8,0.23255813953488372,0.0,0.4883720930232558,0.09302325581395349,0.0,0.18604651162790697,18,25,0.4186046511627907,0.5813953488372093,8,4,4,0,0,0,27,0.18604651162790697,0.09302325581395349,0.09302325581395349,0.0,0.0,0.0,0.627906976744186
1649403,5591,970113,41785.4,71,-21200.0,33280.0,548.0774647887325,11037.16337548734,1000.0,74216.8,44440.912676056294,13853.751836544183,2,10,26,24,0,9,0.028169014084507043,0.14084507042253522,0.36619718309859156,0.3380281690140845,0.0,0.1267605633802817,21,50,0.29577464788732394,0.704225352112676,9,6,5,6,0,0,33,0.15254237288135594,0.1016949152542373,0.0847457627118644,0.1016949152542373,0.0,0.0,0.559322033898305
1652612,5602,971202,19981.3,86,-61800.0,49867.0,232.3418604651162,18370.58155016243,14855.3,139525.4,44723.35581395345,35436.029353100355,21,0,48,0,0,17,0.2441860465116279,0.0,0.5581395348837209,0.0,0.0,0.19767441860465115,38,48,0.4418604651162791,0.5581395348837209,17,0,16,0,0,0,53,0.19767441860465115,0.0,0.18604651162790697,0.0,0.0,0.0,0.6162790697674418
1681069,5698,981113,30810.9,86,-54500.0,49853.0,358.2674418604649,19423.50559787528,300.0,124071.7,57018.617441860515,25880.04781829928,23,0,40,9,0,14,0.26744186046511625,0.0,0.46511627906976744,0.10465116279069768,0.0,0.16279069767441862,37,49,0.43023255813953487,0.5697674418604651,14,9,8,0,0,0,55,0.16279069767441862,0.10465116279069768,0.09302325581395349,0.0,0.0,0.0,0.6395348837209303
1688773,5724,970107,45754.0,176,-29100.0,43605.0,259.9653409090909,12880.091705059198,200.0,79286.6,40175.61250000004,15672.003046986594,3,20,72,61,0,20,0.017045454545454544,0.11363636363636363,0.4090909090909091,0.3465909090909091,0.0,0.11363636363636363,43,133,0.24431818181818182,0.7556818181818182,20,16,16,15,0,0,79,0.136986301369863,0.1095890410958904,0.1095890410958904,0.10273972602739725,0.0,0.0,0.541095890410959
1721950,5837,970911,46296.7,91,-60100.0,48515.0,508.75494505494487,20331.410383335784,800.0,140728.2,54375.023076923084,27185.841612047814,27,0,51,0,0,13,0.2967032967032967,0.0,0.5604395604395604,0.0,0.0,0.14285714285714285,40,51,0.43956043956043955,0.5604395604395604,13,0,11,0,0,0,67,0.14285714285714285,0.0,0.12087912087912088,0.0,0.0,0.0,0.7362637362637363
1743778,5912,980617,39023.4,113,-18513.0,27692.0,345.3398230088497,10551.585707798851,1100.0,65517.7,34785.53451327431,10154.957755537176,4,20,55,15,0,19,0.035398230088495575,0.17699115044247787,0.48672566371681414,0.13274336283185842,0.0,0.168141592920354,43,70,0.3805309734513274,0.6194690265486725,19,15,15,0,0,0,64,0.168141592920354,0.13274336283185842,0.13274336283185842,0.0,0.0,0.0,0.5663716814159292
1752701,5944,980612,66220.2,71,-21600.0,32116.0,932.6802816901409,12326.931932174479,1000.0,66220.2,45921.19859154932,11738.93503503245,14,0,37,8,0,12,0.19718309859154928,0.0,0.5211267605633803,0.11267605633802817,0.0,0.16901408450704225,26,45,0.36619718309859156,0.6338028169014085,12,8,8,0,0,0,43,0.16901408450704225,0.11267605633802817,0.11267605633802817,0.0,0.0,0.0,0.6056338028169014
1787024,6061,980507,49297.2,80,-20900.0,32125.5,616.215,11673.47277181056,1000.0,66177.3,43197.281250000015,13377.630978738904,15,0,43,9,0,13,0.1875,0.0,0.5375,0.1125,0.0,0.1625,28,52,0.35,0.65,13,9,9,0,0,0,49,0.1625,0.1125,0.1125,0.0,0.0,0.0,0.6125
1787269,6062,980413,51923.7,140,-44800.0,56068.0,370.8828571428574,17926.588778734844,700.0,116394.1,52905.407142857155,19287.97492844276,4,20,81,16,0,19,0.02857142857142857,0.14285714285714285,0.5785714285714286,0.11428571428571428,0.0,0.1357142857142857,43,97,0.30714285714285716,0.6928571428571428,19,16,15,0,0,0,90,0.1357142857142857,0.11428571428571428,0.10714285714285714,0.0,0.0,0.0,0.6428571428571429
3453219,6075,971231,10778.5,78,-9900.0,9500.0,137.998717948718,4645.421520680716,-1449.6,29696.8,14785.585897435894,6609.171562045565,26,0,37,0,0,15,0.3333333333333333,0.0,0.47435897435897434,0.0,0.0,0.19230769230769232,41,37,0.5256410256410257,0.47435897435897434,15,10,11,0,0,0,42,0.19230769230769232,0.1282051282051282,0.14102564102564102,0.0,0.0,0.0,0.5384615384615384
1793948,6083,970924,27383.2,86,-64000.0,48724.0,318.41162790697683,21433.81468511527,500.0,135384.0,52871.42441860467,31203.09112803499,23,0,45,0,0,18,0.26744186046511625,0.0,0.5232558139534884,0.0,0.0,0.20930232558139536,41,45,0.47674418604651164,0.5232558139534884,18,8,8,0,0,0,52,0.20930232558139536,0.09302325581395349,0.09302325581395349,0.0,0.0,0.0,0.6046511627906976
1798459,6097,971013,37647.8,12,-6300.0,11300.0,3137.316666666666,5322.734112504986,1000.0,43947.8,27419.850000000002,12688.119619442146,7,0,2,0,0,3,0.5833333333333334,0.0,0.16666666666666666,0.0,0.0,0.25,10,2,0.8333333333333334,0.16666666666666666,3,0,0,0,0,0,9,0.25,0.0,0.0,0.0,0.0,0.0,0.75
1811196,6138,970721,17205.7,23,-21700.0,25356.0,748.078260869565,12620.163797955762,200.0,54658.1,30181.317391304336,11585.481244316574,2,6,9,1,0,5,0.08695652173913043,0.2608695652173913,0.391304347826087,0.043478260869565216,0.0,0.21739130434782608,13,10,0.5652173913043478,0.43478260869565216,5,1,1,0,0,0,16,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.6956521739130435
1817853,6157,971222,20059.8,83,-63800.0,42494.0,241.68433734939745,16523.138660010165,1000.0,110892.1,54799.856626506,24844.513821660523,24,0,37,10,0,12,0.2891566265060241,0.0,0.4457831325301205,0.12048192771084337,0.0,0.14457831325301204,36,47,0.43373493975903615,0.5662650602409639,12,10,9,0,0,0,52,0.14457831325301204,0.12048192771084337,0.10843373493975904,0.0,0.0,0.0,0.6265060240963856
1818140,6158,970207,23990.1,15,-5000.0,16100.0,1599.3333333333333,5122.9833686279035,200.0,31595.5,23594.146666666664,7544.802965794844,6,0,5,0,0,4,0.4,0.0,0.3333333333333333,0.0,0.0,0.26666666666666666,10,5,0.6666666666666666,0.3333333333333333,4,0,0,0,0,0,11,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.7333333333333333
1850365,6265,970608,58492.3,69,-58400.0,49495.0,847.7173913043478,22563.970478130137,200.0,134714.0,69963.48405797103,26296.55727792263,21,0,36,6,0,6,0.30434782608695654,0.0,0.5217391304347826,0.08695652173913043,0.0,0.08695652173913043,27,42,0.391304347826087,0.6086956521739131,6,6,6,0,0,0,51,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.7391304347826086
1901475,6440,970605,83661.6,40,-40800.0,49784.0,2091.5425000000005,19449.928644109932,1100.0,121367.5,60619.16000000002,27985.493467525688,15,0,19,0,0,6,0.375,0.0,0.475,0.0,0.0,0.15,21,19,0.525,0.475,6,0,4,0,0,0,30,0.15,0.0,0.1,0.0,0.0,0.0,0.75
1905370,6453,980514,29034.9,165,-10400.0,9100.0,175.97030303030314,2478.98211042513,300.0,34557.9,22935.072121212113,5128.0615150032145,36,0,54,54,0,21,0.21818181818181817,0.0,0.32727272727272727,0.32727272727272727,0.0,0.12727272727272726,57,108,0.34545454545454546,0.6545454545454545,21,18,17,18,0,0,73,0.14285714285714285,0.12244897959183673,0.11564625850340136,0.12244897959183673,0.0,0.0,0.4965986394557823
1907601,6461,970612,43737.3,67,-50600.0,46089.0,652.7955223880597,15881.329167939131,700.0,111219.3,52250.26119402985,24634.963971613874,20,0,37,0,0,10,0.29850746268656714,0.0,0.5522388059701493,0.0,0.0,0.14925373134328357,30,37,0.44776119402985076,0.5522388059701493,10,0,9,0,0,0,48,0.14925373134328357,0.0,0.13432835820895522,0.0,0.0,0.0,0.7164179104477612
1916734,6495,980421,32793.3,124,-12600.0,27722.0,264.46370967741973,9787.899371937596,500.0,67027.5,41026.33145161289,10342.270598892203,26,0,61,17,0,20,0.20967741935483872,0.0,0.49193548387096775,0.13709677419354838,0.0,0.16129032258064516,46,78,0.3709677419354839,0.6290322580645161,20,17,16,0,0,0,71,0.16129032258064516,0.13709677419354838,0.12903225806451613,0.0,0.0,0.0,0.5725806451612904
1919791,6505,980930,92223.4,36,-27300.0,38123.0,2561.7583333333328,13982.118155300568,800.0,92238.0,42732.3361111111,27353.589391304522,9,0,14,0,0,13,0.25,0.0,0.3888888888888889,0.0,0.0,0.3611111111111111,22,14,0.6111111111111112,0.3888888888888889,13,0,2,0,0,0,21,0.3611111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.5833333333333334
