trans_id,account_id,date,balance,NumberOfTrans,amount_min,amount_max,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,n_A,n_B,n_C,n_D,n_E,n_F,p_A,p_B,p_C,p_D,p_E,p_F,n_credit,n_withdraw,p_credit,p_withdraw,n_kA,n_kB,n_kC,n_kD,n_kE,n_kF,n_kG,p_kA,p_kB,p_kC,p_kD,p_kE,p_kF,p_kG
3621307,2746,961231,24560.3,7,-2800.0,6556.0,3508.6142857142854,3974.98935530171,1100.0,27324.0,17163.47142857143,9851.038284822956,1,4,1,0,0,1,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,6,1,0.8571428571428571,0.14285714285714285,1,0,0,0,0,4,2,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857
3621359,2747,961231,14317.7,140,-7500.0,8610.0,102.16500000000012,3743.669736477372,200.0,40328.8,25136.945000000025,7254.439645603335,35,0,53,24,0,28,0.25,0.0,0.37857142857142856,0.17142857142857143,0.0,0.2,63,77,0.45,0.55,28,24,24,0,0,0,64,0.2,0.17142857142857143,0.17142857142857143,0.0,0.0,0.0,0.45714285714285713
3621479,2749,961231,19284.5,178,-61000.0,47346.0,108.258988764045,16742.005083099993,400.0,120180.6,41450.056741572975,25457.79854982082,50,0,67,29,0,32,0.2808988764044944,0.0,0.37640449438202245,0.16292134831460675,0.0,0.1797752808988764,82,96,0.4606741573033708,0.5393258426966292,32,29,30,0,0,0,87,0.1797752808988764,0.16292134831460675,0.16853932584269662,0.0,0.0,0.0,0.4887640449438202
3621523,2750,961231,31625.2,125,-5700.0,9564.0,252.88640000000026,3395.8467526012205,500.0,40433.2,27864.712799999987,5924.226822915454,28,0,45,32,0,20,0.224,0.0,0.36,0.256,0.0,0.16,48,77,0.384,0.616,20,16,16,0,0,0,57,0.1834862385321101,0.14678899082568808,0.14678899082568808,0.0,0.0,0.0,0.5229357798165137
3621567,2751,961231,35707.5,123,-5700.0,9882.0,290.18861788617914,3595.7551217749824,600.0,48802.9,35133.01219512197,7577.7405188322255,27,0,44,32,0,20,0.21951219512195122,0.0,0.35772357723577236,0.2601626016260163,0.0,0.16260162601626016,47,76,0.3821138211382114,0.6178861788617886,20,16,16,0,0,0,55,0.18691588785046728,0.14953271028037382,0.14953271028037382,0.0,0.0,0.0,0.514018691588785
3463463,2752,961231,73375.1,33,-16000.0,48848.0,2223.045454545454,11137.910892310858,500.0,73375.1,28931.53636363637,17789.66567920857,13,0,12,0,0,8,0.3939393939393939,0.0,0.36363636363636365,0.0,0.0,0.24242424242424243,21,12,0.6363636363636364,0.36363636363636365,8,0,5,0,0,0,20,0.24242424242424243,0.0,0.15151515151515152,0.0,0.0,0.0,0.6060606060606061
3621679,2755,961231,29344.3,119,-4250.0,5651.0,246.46890756302545,2920.706924984461,400.0,32986.2,23755.89495798318,4877.869736098658,1,23,38,38,0,19,0.008403361344537815,0.19327731092436976,0.31932773109243695,0.31932773109243695,0.0,0.15966386554621848,43,76,0.36134453781512604,0.6386554621848739,19,19,19,0,0,23,20,0.19,0.19,0.19,0.0,0.0,0.23,0.2
3621720,2757,961231,13788.3,21,-2077.0,3116.0,655.8904761904762,1918.6390306424923,300.0,16017.7,12266.94761904762,4048.2784301007578,1,7,7,3,0,3,0.047619047619047616,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.0,0.14285714285714285,11,10,0.5238095238095238,0.47619047619047616,3,0,3,0,0,0,15,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143
3621787,2758,961231,50281.4,250,-10240.0,10558.0,201.06840000000014,4271.055885110423,900.0,50281.4,30019.48519999998,8591.478451385625,69,0,100,38,0,43,0.276,0.0,0.4,0.152,0.0,0.172,112,138,0.448,0.552,43,38,39,0,0,0,130,0.172,0.152,0.156,0.0,0.0,0.0,0.52
3621813,2759,961231,71586.1,8,-21900.0,43693.0,8948.2625,22351.37243462356,900.0,71586.1,43147.537500000006,26182.619720119546,4,0,2,0,0,2,0.5,0.0,0.25,0.0,0.0,0.25,6,2,0.75,0.25,2,0,0,0,0,0,6,0.25,0.0,0.0,0.0,0.0,0.0,0.75
809933,2761,961226,900.0,1,900.0,900.0,900.0,,900.0,900.0,900.0,,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
810173,2762,940702,52318.9,152,-61700.0,49388.0,344.2026315789472,20818.629661712035,500.0,141386.0,65097.22434210526,26285.863067554485,39,0,69,28,0,16,0.2565789473684211,0.0,0.45394736842105265,0.18421052631578946,0.0,0.10526315789473684,55,97,0.3618421052631579,0.6381578947368421,16,14,14,0,0,0,94,0.11594202898550725,0.10144927536231885,0.10144927536231885,0.0,0.0,0.0,0.6811594202898551
3621998,2763,961231,42897.3,314,-64500.0,49691.0,136.56974522292984,20727.10939270743,200.0,136040.4,54090.08885350318,26950.542696157638,79,0,149,40,0,46,0.2515923566878981,0.0,0.4745222929936306,0.12738853503184713,0.0,0.1464968152866242,125,189,0.3980891719745223,0.6019108280254777,46,40,42,0,0,0,186,0.1464968152866242,0.12738853503184713,0.1337579617834395,0.0,0.0,0.0,0.5923566878980892
3622026,2764,961231,49992.7,13,-16200.0,24856.0,3845.5923076923073,11783.860249614127,1100.0,65999.4,35937.43076923077,16895.895482304997,6,0,3,0,0,4,0.46153846153846156,0.0,0.23076923076923078,0.0,0.0,0.3076923076923077,10,3,0.7692307692307693,0.23076923076923078,4,0,0,0,0,0,9,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
3622096,2767,961231,48002.8,48,-21000.0,28964.0,999.7520833333336,11475.832825643778,600.0,63379.2,42086.17291666667,12032.483211772678,11,0,15,13,0,9,0.22916666666666666,0.0,0.3125,0.2708333333333333,0.0,0.1875,20,28,0.4166666666666667,0.5833333333333334,9,4,5,4,0,0,21,0.20930232558139536,0.09302325581395349,0.11627906976744186,0.09302325581395349,0.0,0.0,0.4883720930232558
3622156,2768,961231,31811.0,191,-8520.0,11100.0,166.4748691099479,2484.482952096844,900.0,34671.0,27652.997382198948,4161.683469468305,16,36,72,31,0,36,0.08376963350785341,0.18848167539267016,0.3769633507853403,0.16230366492146597,0.0,0.18848167539267016,88,103,0.4607329842931937,0.5392670157068062,36,31,32,0,0,0,92,0.18848167539267016,0.16230366492146597,0.16753926701570682,0.0,0.0,0.0,0.4816753926701571
3622216,2770,961231,30418.0,269,-8520.0,8500.0,113.02490706319722,2030.4034415687054,1100.0,33534.8,26332.336431226762,3952.073775853282,19,36,82,96,0,36,0.07063197026022305,0.13382899628252787,0.3048327137546468,0.35687732342007433,0.0,0.13382899628252787,91,178,0.3382899628252788,0.6617100371747212,36,32,32,32,0,0,105,0.1518987341772152,0.1350210970464135,0.1350210970464135,0.1350210970464135,0.0,0.0,0.4430379746835443
3622280,2771,961231,33800.4,236,-23900.0,29343.0,143.16186440677978,10681.479236402063,400.0,68840.6,39318.933898305084,10573.156752847886,42,0,118,36,0,40,0.17796610169491525,0.0,0.5,0.15254237288135594,0.0,0.1694915254237288,82,154,0.3474576271186441,0.652542372881356,40,36,36,0,0,0,124,0.1694915254237288,0.15254237288135594,0.15254237288135594,0.0,0.0,0.0,0.5254237288135594
3622314,2772,961231,37234.2,44,-10900.0,17088.0,845.9022727272728,7330.491128649158,300.0,50503.6,33138.58863636363,9407.800280401063,12,0,17,5,0,10,0.2727272727272727,0.0,0.38636363636363635,0.11363636363636363,0.0,0.22727272727272727,22,22,0.5,0.5,10,5,6,0,0,0,23,0.22727272727272727,0.11363636363636363,0.13636363636363635,0.0,0.0,0.0,0.5227272727272727
3622344,2773,961231,40103.2,26,-18800.0,25761.0,1541.8730769230767,11128.295765679764,800.0,58548.1,34673.12692307691,11823.503304775879,8,0,8,4,0,6,0.3076923076923077,0.0,0.3076923076923077,0.15384615384615385,0.0,0.23076923076923078,14,12,0.5384615384615384,0.46153846153846156,6,1,2,1,0,0,14,0.25,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,0.5833333333333334
3622379,2774,961231,21534.8,52,-16960.0,9900.0,361.9288461538463,4420.811944735968,300.0,35344.6,22181.69038461538,6280.30021451328,16,0,18,7,0,11,0.3076923076923077,0.0,0.34615384615384615,0.1346153846153846,0.0,0.21153846153846154,27,25,0.5192307692307693,0.4807692307692308,11,7,7,0,0,0,27,0.21153846153846154,0.1346153846153846,0.1346153846153846,0.0,0.0,0.0,0.5192307692307693
815292,2777,961225,700.0,1,700.0,700.0,700.0,,700.0,700.0,700.0,,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3622463,2778,961231,17233.9,218,-11800.0,19563.0,78.98944954128463,7103.391349170721,500.0,50657.9,27218.373394495426,8258.291680739649,38,0,80,64,0,36,0.1743119266055046,0.0,0.3669724770642202,0.29357798165137616,0.0,0.1651376146788991,74,144,0.3394495412844037,0.6605504587155964,36,32,32,0,0,0,86,0.1935483870967742,0.17204301075268819,0.17204301075268819,0.0,0.0,0.0,0.46236559139784944
3622529,2779,961231,63324.0,330,-15800.0,25962.0,191.84848484848501,8184.907261243076,1100.0,75172.4,48022.02000000009,10553.75331945881,45,0,94,148,1,42,0.13636363636363635,0.0,0.28484848484848485,0.4484848484848485,0.0030303030303030303,0.12727272727272726,87,243,0.2636363636363636,0.7363636363636363,42,37,38,37,0,0,102,0.1640625,0.14453125,0.1484375,0.14453125,0.0,0.0,0.3984375
3463499,2780,961231,33117.1,51,-15100.0,21008.0,649.0725490196079,9565.387665057353,600.0,58884.5,35986.05686274508,10238.905963378216,14,0,25,0,0,12,0.27450980392156865,0.0,0.49019607843137253,0.0,0.0,0.23529411764705882,26,25,0.5098039215686274,0.49019607843137253,12,0,8,0,0,0,31,0.23529411764705882,0.0,0.1568627450980392,0.0,0.0,0.0,0.6078431372549019
3463541,2781,961231,45644.5,113,-12000.0,32752.0,403.80619469026567,4929.738258288075,200.0,51323.7,30957.135398230108,10257.953045076081,49,0,46,0,0,18,0.4336283185840708,0.0,0.40707964601769914,0.0,0.0,0.1592920353982301,67,46,0.5929203539823009,0.40707964601769914,18,0,17,0,0,0,78,0.1592920353982301,0.0,0.1504424778761062,0.0,0.0,0.0,0.6902654867256637
3463578,2783,961231,34070.5,73,-25200.0,36599.0,466.5219178082195,6181.377058221075,300.0,58934.4,27173.360273972605,11631.956216911667,37,0,23,0,0,13,0.5068493150684932,0.0,0.3150684931506849,0.0,0.0,0.1780821917808219,50,23,0.684931506849315,0.3150684931506849,13,0,12,0,0,0,48,0.1780821917808219,0.0,0.1643835616438356,0.0,0.0,0.0,0.6575342465753424
3622686,2788,961231,25641.3,144,-15800.0,20664.0,177.9638888888891,8202.26270688843,300.0,51823.8,36484.45277777776,9073.021862318974,29,0,66,22,0,27,0.2013888888888889,0.0,0.4583333333333333,0.1527777777777778,0.0,0.1875,56,88,0.3888888888888889,0.6111111111111112,27,22,23,0,0,0,72,0.1875,0.1527777777777778,0.1597222222222222,0.0,0.0,0.0,0.5
3622746,2789,961231,52522.2,263,-24900.0,19125.0,199.64866920152102,6313.361164827016,600.0,67460.0,42166.987832699655,8284.793727465118,40,0,91,96,0,36,0.1520912547528517,0.0,0.34600760456273766,0.3650190114068441,0.0,0.13688212927756654,76,187,0.2889733840304182,0.7110266159695817,36,32,32,32,0,0,99,0.15584415584415584,0.13852813852813853,0.13852813852813853,0.13852813852813853,0.0,0.0,0.42857142857142855
3622796,2790,961231,69192.4,143,-26600.0,23522.0,483.7594405594408,9126.69549875172,200.0,79277.8,45277.161538461565,11218.529869767355,32,0,63,22,0,26,0.22377622377622378,0.0,0.4405594405594406,0.15384615384615385,0.0,0.18181818181818182,58,85,0.40559440559440557,0.5944055944055944,26,22,22,0,0,0,73,0.18181818181818182,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.5104895104895105
3622833,2792,961231,27667.0,13,-4200.0,12300.0,2128.230769230769,4055.1954889961053,300.0,29262.5,20825.338461538464,9431.343816280765,3,4,2,0,0,4,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.0,0.0,0.3076923076923077,11,2,0.8461538461538461,0.15384615384615385,4,0,0,0,0,0,9,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
3622891,2793,961231,20934.7,172,-7590.0,3452.0,121.62965116279092,2095.418685680013,800.0,24531.4,19058.87499999998,3129.2821758039154,1,38,65,34,0,34,0.005813953488372093,0.22093023255813954,0.37790697674418605,0.19767441860465115,0.0,0.19767441860465115,73,99,0.42441860465116277,0.5755813953488372,34,34,34,0,0,0,70,0.19767441860465115,0.19767441860465115,0.19767441860465115,0.0,0.0,0.0,0.4069767441860465
3448437,2794,961231,43655.0,13,-9700.0,18284.0,3358.084615384616,8553.370792446503,1000.0,43655.0,26120.669230769232,12487.597496808892,6,0,3,0,0,4,0.46153846153846156,0.0,0.23076923076923078,0.0,0.0,0.3076923076923077,10,3,0.7692307692307693,0.23076923076923078,4,0,0,0,0,0,9,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
3622919,2795,961231,41284.2,13,-23100.0,29419.5,3175.707692307692,15151.85191417546,300.0,64227.6,32842.82307692307,15800.560732937814,6,0,3,0,0,4,0.46153846153846156,0.0,0.23076923076923078,0.0,0.0,0.3076923076923077,10,3,0.7692307692307693,0.23076923076923078,4,0,0,0,0,0,9,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
3622984,2798,961231,43581.8,163,-22700.0,29714.0,267.28466257668737,10879.192369974506,200.0,66516.8,35804.290797546004,11431.414279685767,5,28,78,24,0,28,0.03067484662576687,0.17177914110429449,0.4785276073619632,0.147239263803681,0.0,0.17177914110429449,61,102,0.37423312883435583,0.6257668711656442,28,24,24,0,0,0,87,0.17177914110429449,0.147239263803681,0.147239263803681,0.0,0.0,0.0,0.5337423312883436
3623040,2799,961231,1233.9,242,-58100.0,49638.0,4.974793388429716,16726.420104821354,200.0,122984.4,51327.279752066155,29056.066614465846,50,0,87,73,0,32,0.2066115702479339,0.0,0.359504132231405,0.30165289256198347,0.0,0.1322314049586777,82,160,0.33884297520661155,0.6611570247933884,32,24,30,25,0,0,107,0.14678899082568808,0.11009174311926606,0.13761467889908258,0.11467889908256881,0.0,0.0,0.4908256880733945
822343,2801,961213,18786.0,4,900.0,5962.0,4696.5,2531.0,900.0,18786.0,9843.0,7696.908903362873,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,4,0,1.0,0.0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.75,0.25
3623146,2802,961231,34609.5,216,-5820.0,9200.0,160.1615740740743,2225.6665222021616,900.0,34609.5,26149.043981481504,4116.757986002149,18,39,86,34,0,39,0.08333333333333333,0.18055555555555555,0.39814814814814814,0.1574074074074074,0.0,0.18055555555555555,96,120,0.4444444444444444,0.5555555555555556,39,34,35,0,0,0,108,0.18055555555555555,0.1574074074074074,0.16203703703703703,0.0,0.0,0.0,0.5
3623183,2803,961231,59727.4,74,-59300.0,49253.0,806.9310810810814,22003.803904760593,300.0,130769.6,65605.75540540542,21479.41142162631,24,0,37,0,0,13,0.32432432432432434,0.0,0.5,0.0,0.0,0.17567567567567569,37,37,0.5,0.5,13,0,11,0,0,0,50,0.17567567567567569,0.0,0.14864864864864866,0.0,0.0,0.0,0.6756756756756757
3463634,2804,961231,36560.9,39,-8800.0,9394.0,937.0871794871797,4622.070054593305,900.0,39913.3,30375.953846153843,8369.58074271743,13,0,16,0,0,10,0.3333333333333333,0.0,0.41025641025641024,0.0,0.0,0.2564102564102564,23,16,0.5897435897435898,0.41025641025641024,10,0,6,0,0,0,23,0.2564102564102564,0.0,0.15384615384615385,0.0,0.0,0.0,0.5897435897435898
3623210,2805,961231,15670.3,18,-2017.0,3026.0,869.761111111111,1941.123112784691,1000.0,18222.4,13294.255555555554,4739.506467012116,1,7,4,3,0,3,0.05555555555555555,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.0,0.16666666666666666,11,7,0.6111111111111112,0.3888888888888889,3,3,3,0,0,0,9,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.5
3463661,2807,961231,42037.0,9,-19300.0,36811.0,4670.777777777777,16342.763346262602,32051.0,61083.3,44962.955555555556,11143.10720334673,4,0,2,0,0,3,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,7,2,0.7777777777777778,0.2222222222222222,3,0,0,0,0,0,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
3463708,2808,961231,43008.2,52,-25300.0,46553.0,827.0807692307689,10222.124469225017,700.0,87195.2,39930.43076923078,13572.589367812978,14,0,15,0,0,23,0.2692307692307692,0.0,0.28846153846153844,0.0,0.0,0.4423076923076923,37,15,0.7115384615384616,0.28846153846153844,23,0,0,0,0,0,29,0.4423076923076923,0.0,0.0,0.0,0.0,0.0,0.5576923076923077
3623277,2809,961231,39186.2,151,-20600.0,21986.0,259.4145695364241,7882.559784692594,700.0,52824.9,31345.19933774836,8445.955967147798,27,0,58,41,0,25,0.17880794701986755,0.0,0.3841059602649007,0.271523178807947,0.0,0.16556291390728478,52,99,0.3443708609271523,0.6556291390728477,25,21,21,0,0,0,64,0.19083969465648856,0.16030534351145037,0.16030534351145037,0.0,0.0,0.0,0.48854961832061067
3623322,2810,961231,30336.9,159,-12500.0,17118.0,190.7069182389939,5526.624338486316,1000.0,48177.6,27200.15597484279,6666.380879938072,26,0,47,65,0,21,0.16352201257861634,0.0,0.29559748427672955,0.4088050314465409,0.0,0.1320754716981132,47,112,0.29559748427672955,0.7044025157232704,21,17,17,16,0,0,56,0.16535433070866143,0.13385826771653545,0.13385826771653545,0.12598425196850394,0.0,0.0,0.4409448818897638
3623358,2811,961231,45185.4,61,-56900.0,45258.0,740.5065573770496,21795.634309006844,1746.9,142681.3,55792.54590163933,28946.827026593513,20,0,23,6,0,12,0.32786885245901637,0.0,0.3770491803278688,0.09836065573770492,0.0,0.19672131147540983,32,29,0.5245901639344263,0.47540983606557374,12,6,6,0,0,0,37,0.19672131147540983,0.09836065573770492,0.09836065573770492,0.0,0.0,0.0,0.6065573770491803
3623388,2812,961231,67753.0,22,-29500.0,36765.0,3079.0136363636357,16888.40730620509,200.0,70847.4,50186.9590909091,20350.934053716628,7,0,8,1,0,6,0.3181818181818182,0.0,0.36363636363636365,0.045454545454545456,0.0,0.2727272727272727,13,9,0.5909090909090909,0.4090909090909091,6,1,2,0,0,0,13,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.5909090909090909
3623448,2813,961231,32126.5,294,-12600.0,21633.0,109.22380952380963,6445.429989784979,800.0,49428.8,26416.892176870737,7307.05545022542,39,0,95,124,0,36,0.1326530612244898,0.0,0.3231292517006803,0.4217687074829932,0.0,0.12244897959183673,75,219,0.25510204081632654,0.7448979591836735,36,31,32,31,0,0,102,0.15517241379310345,0.1336206896551724,0.13793103448275862,0.1336206896551724,0.0,0.0,0.4396551724137931
3623512,2814,961231,22848.0,204,-13250.0,4544.0,111.9294117647061,2722.485674670458,500.0,29044.4,19700.59852941179,4471.769969756005,1,44,80,39,0,40,0.004901960784313725,0.21568627450980393,0.39215686274509803,0.19117647058823528,0.0,0.19607843137254902,85,119,0.4166666666666667,0.5833333333333334,40,39,40,0,0,44,41,0.19607843137254902,0.19117647058823528,0.19607843137254902,0.0,0.0,0.21568627450980393,0.20098039215686275
3463777,2817,961231,46484.4,225,-20800.0,20508.0,206.53333333333362,8735.324806645101,13672.0,72669.3,48876.56399999996,9399.566355037923,47,0,133,0,0,45,0.2088888888888889,0.0,0.5911111111111111,0.0,0.0,0.2,92,133,0.4088888888888889,0.5911111111111111,45,0,41,0,0,0,139,0.2,0.0,0.18222222222222223,0.0,0.0,0.0,0.6177777777777778
3623597,2818,961231,72666.6,252,-40300.0,61533.0,288.3019841269842,21610.394560460045,1000.0,122103.3,55535.95555555557,22261.834309706774,2,41,131,37,0,41,0.007936507936507936,0.1626984126984127,0.5198412698412699,0.14682539682539683,0.0,0.1626984126984127,84,168,0.3333333333333333,0.6666666666666666,41,37,37,0,0,0,137,0.1626984126984127,0.14682539682539683,0.14682539682539683,0.0,0.0,0.0,0.5436507936507936
3623650,2819,961231,54738.3,197,-47040.0,26647.5,277.7852791878174,9339.504920964,900.0,74077.0,39642.62335025381,11877.399729874698,33,0,85,50,0,29,0.16751269035532995,0.0,0.43147208121827413,0.25380710659898476,0.0,0.14720812182741116,62,135,0.3147208121827411,0.6852791878172588,29,25,25,0,0,0,93,0.1686046511627907,0.14534883720930233,0.14534883720930233,0.0,0.0,0.0,0.5406976744186046
3623689,2821,961231,35672.3,19,-9200.0,13624.0,1876.7210526315791,5734.477260452191,1000.0,40242.5,27067.484210526316,10506.766772485411,7,0,6,1,0,5,0.3684210526315789,0.0,0.3157894736842105,0.05263157894736842,0.0,0.2631578947368421,12,7,0.631578947368421,0.3684210526315789,5,0,1,0,0,0,12,0.2777777777777778,0.0,0.05555555555555555,0.0,0.0,0.0,0.6666666666666666
3623785,2823,961231,19819.7,206,-7680.0,3316.0,96.14368932038853,1953.3948409668953,300.0,26054.8,18368.789320388336,2898.8686790072575,1,44,81,40,0,40,0.0048543689320388345,0.21359223300970873,0.3932038834951456,0.1941747572815534,0.0,0.1941747572815534,85,121,0.41262135922330095,0.587378640776699,40,0,40,0,0,0,126,0.1941747572815534,0.0,0.1941747572815534,0.0,0.0,0.0,0.6116504854368932
829383,2824,940710,41531.0,43,-15000.0,22927.5,965.8372093023257,9363.894257275637,800.0,51971.4,37570.627906976755,10371.123781863109,11,0,19,5,0,8,0.2558139534883721,0.0,0.4418604651162791,0.11627906976744186,0.0,0.18604651162790697,19,24,0.4418604651162791,0.5581395348837209,8,5,4,0,0,0,26,0.18604651162790697,0.11627906976744186,0.09302325581395349,0.0,0.0,0.0,0.6046511627906976
3623877,2825,961231,77043.2,22,-24300.0,35790.0,3501.3045454545454,16033.678848197043,1000.0,77540.4,53400.32272727273,21145.57324410572,8,0,7,1,0,6,0.36363636363636365,0.0,0.3181818181818182,0.045454545454545456,0.0,0.2727272727272727,14,8,0.6363636363636364,0.36363636363636365,6,1,2,0,0,0,13,0.2727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.5909090909090909
3623902,2826,961231,25475.0,4,41.0,21934.0,6368.75,10475.179087570134,300.0,25475.0,18360.75,12135.84463136648,3,0,0,0,0,1,0.75,0.0,0.0,0.0,0.0,0.25,4,0,1.0,0.0,1,0,0,0,0,0,3,0.25,0.0,0.0,0.0,0.0,0.0,0.75
830109,2827,961218,300.0,1,300.0,300.0,300.0,,300.0,300.0,300.0,,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3624032,2830,961231,19765.1,105,-10900.0,20570.0,188.10095238095244,7168.239378186239,900.0,53212.8,26353.465714285714,8518.736710840458,19,0,43,26,0,17,0.18095238095238095,0.0,0.4095238095238095,0.24761904761904763,0.0,0.1619047619047619,36,69,0.34285714285714286,0.6571428571428571,17,13,13,0,0,0,49,0.18478260869565216,0.14130434782608695,0.14130434782608695,0.0,0.0,0.0,0.532608695652174
3624091,2833,961231,22558.6,61,-4900.0,4455.0,369.5737704918036,2762.680787984842,400.0,23790.0,19203.137704918034,4174.6656155179635,1,16,21,11,0,12,0.01639344262295082,0.26229508196721313,0.3442622950819672,0.18032786885245902,0.0,0.19672131147540983,29,32,0.47540983606557374,0.5245901639344263,12,11,12,0,0,16,10,0.19672131147540983,0.18032786885245902,0.19672131147540983,0.0,0.0,0.26229508196721313,0.16393442622950818
3624129,2834,961231,75161.4,94,-18900.0,28678.0,799.4340425531917,9624.76951695611,1000.0,77387.7,48651.72340425534,12621.872258461057,17,0,26,37,0,14,0.18085106382978725,0.0,0.2765957446808511,0.39361702127659576,0.0,0.14893617021276595,31,63,0.32978723404255317,0.6702127659574468,14,10,10,9,0,0,33,0.18421052631578946,0.13157894736842105,0.13157894736842105,0.11842105263157894,0.0,0.0,0.4342105263157895
3463832,2835,961231,31033.1,72,-27400.0,46542.0,430.8125000000002,7367.268122226253,200.0,80996.9,29487.73333333333,15311.516670655938,29,0,28,0,0,15,0.4027777777777778,0.0,0.3888888888888889,0.0,0.0,0.20833333333333334,44,28,0.6111111111111112,0.3888888888888889,15,0,12,0,0,0,45,0.20833333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.625
3624166,2836,961231,41860.0,64,-15800.0,28152.0,653.8359375000001,11434.651432592007,1100.0,67413.7,45106.88437499997,11284.377191388536,15,0,26,9,1,13,0.234375,0.0,0.40625,0.140625,0.015625,0.203125,28,36,0.4375,0.5625,13,9,9,0,0,0,33,0.203125,0.140625,0.140625,0.0,0.0,0.0,0.515625
3463863,2837,961231,29141.0,29,-26400.0,31725.0,1004.3620689655174,15833.29987563313,500.0,62166.1,40854.65517241379,14047.988400977207,8,0,14,0,0,7,0.27586206896551724,0.0,0.4827586206896552,0.0,0.0,0.2413793103448276,15,14,0.5172413793103449,0.4827586206896552,7,0,3,0,0,0,19,0.2413793103448276,0.0,0.10344827586206896,0.0,0.0,0.0,0.6551724137931034
3624234,2838,961231,57417.2,348,-63400.0,49620.0,164.90689655172415,19372.357474399378,900.0,135737.4,67631.23649425284,22679.00139634604,83,0,145,76,0,44,0.23850574712643677,0.0,0.4166666666666667,0.21839080459770116,0.0,0.12643678160919541,127,221,0.3649425287356322,0.6350574712643678,44,38,39,0,0,0,189,0.14193548387096774,0.12258064516129032,0.12580645161290321,0.0,0.0,0.0,0.6096774193548387
3624279,2839,961231,42830.4,165,-20500.0,30043.5,259.49151515151544,9323.267085214533,800.0,73395.5,44448.387878787966,11227.42007583409,23,0,54,67,0,21,0.1393939393939394,0.0,0.32727272727272727,0.40606060606060607,0.0,0.12727272727272726,44,121,0.26666666666666666,0.7333333333333333,21,17,17,17,0,0,60,0.1590909090909091,0.12878787878787878,0.12878787878787878,0.12878787878787878,0.0,0.0,0.45454545454545453
3624329,2840,961231,64764.9,154,-49900.0,49631.0,420.45779220779235,16695.20348801945,400.0,141848.1,49393.77402597397,28131.66933590702,39,0,66,23,0,26,0.2532467532467532,0.0,0.42857142857142855,0.14935064935064934,0.0,0.16883116883116883,65,89,0.42207792207792205,0.577922077922078,26,23,24,0,0,0,81,0.16883116883116883,0.14935064935064934,0.15584415584415584,0.0,0.0,0.0,0.525974025974026
3624394,2841,961231,25987.2,231,-12960.0,13515.0,112.43722943722956,5177.5223572837585,1100.0,42351.5,24602.181385281387,6444.247609865766,50,0,103,37,0,41,0.21645021645021645,0.0,0.4458874458874459,0.16017316017316016,0.0,0.1774891774891775,91,140,0.3939393939393939,0.6060606060606061,41,37,37,0,0,0,116,0.1774891774891775,0.16017316017316016,0.16017316017316016,0.0,0.0,0.0,0.5021645021645021
3624450,2842,961231,15583.9,233,-3700.0,3225.0,66.82017167381987,1452.6066722584005,200.0,24145.5,18497.59227467814,3261.833773570565,1,36,70,94,0,32,0.004291845493562232,0.15450643776824036,0.30042918454935624,0.4034334763948498,0.0,0.13733905579399142,69,164,0.296137339055794,0.703862660944206,32,32,32,31,0,0,75,0.15841584158415842,0.15841584158415842,0.15841584158415842,0.15346534653465346,0.0,0.0,0.3712871287128713
